央视高码,#genre#
Hub娛家,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sgp0434kdbs&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Animax,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt5642mgeq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
AXN,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt5074ghgn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
tvN Asia,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt1590uzbb&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ROCK Action,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt3926hcrb&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ROCK Entertainment,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt0685qvnu&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
KIX,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt3161dtem&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
PopC,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=hkt9182mzew&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
now精選體育,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn2316zbet&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CCTV5體育頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn5667jrhv&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CCTV5+體育賽事,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn0162ewmp&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CCTV16奧運頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn6599jkmm&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯魅力台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn6883rsrf&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯高球1台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn8994zsvw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯高球2台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn1768gffv&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯運動1台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn7644vpjh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯運動2台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn2928drvn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯網球台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn4127nvet&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
博斯無限台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=chn1283wgwu&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Astro Arena(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt9901bzsd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Astro Arena 2(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt0947hgkg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Astro Badminton(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt4590msqq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Astro Sports Plus(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt7096jzap&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
beIN SPORTS(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt2097earh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
beIN SPORTS 2(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt8391pfac&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
beIN SPORTS 3(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt4115jwpq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
SPOTV(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt3952dbzn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
SPOTV 2(馬來西亞🇲🇾),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt6735zucd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
beIN SPORTS XTRA(美國🇺🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt8973kavs&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ESPN(美國🇺🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt9691bumu&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ESPN News(美國🇺🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt7382hndc&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
NBA TV(美職籃球),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt4225bgav&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Unbeaten(美國🇺🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt6892guzn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
DAZN F1(西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt2430kkqn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
DAZN 西甲(西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt1264rzgz&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
DAZN 1(西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt5118wrbw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
DAZN 2(西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt3418phja&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
西甲 TV 1 (西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt1216fmss&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
西甲 TV 2 (西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt8041maab&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
西甲 TV 3 (西班牙🇪🇸),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt3812kpvs&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Eurosport 1(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt1099vffg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Eurosport 2(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt7645nzgc&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Eurosport 1(法國🇫🇷),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt7735femv&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Eurosport 2(法國🇫🇷),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt9661vhfq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Eurosport 1(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt8503djjz&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Eurosport 2(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt6498gkmd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Hub Premier 1(新加坡🇸🇬),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt6303eebt&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Hub Sports 1(新加坡🇸🇬),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=spt7661qcmq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sports Main Event(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky7505cpap&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sports News(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky0004qqrt&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sports 英超(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky7863wnqe&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Arena(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky3749zsfv&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Calcio(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky3664dkfu&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport F1(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky4975ccna&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Golf(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky1481wabd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Max(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky1330vvqg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport MotoGP(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky5856dqhj&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport NBA(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky6096qhsj&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Tennis(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky7843rfzg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Uno(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky7847mnmg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport 24(意大利🇮🇹),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky2529uemh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Mix(德國🇩🇪),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky6850hfkc&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport News(德國🇩🇪),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky6088ksaq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Premier League(德國🇩🇪),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky5061kwbq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sky Sport Top Event(德國🇩🇪),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky2967kfvq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sport1 Plus(德國🇩🇪),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky5801gjre&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Sportdigital FUSSBALL(德國🇩🇪),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky9707zbbh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TNT Sports 1(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky0707nasm&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TNT Sports 2(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky4100nmfa&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TNT Sports 3(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky5725vwdd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TNT Sports 4(英國🇬🇧),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=sky8884pfuj&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ABC Australia,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng4361qmuz&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
AL Jazeera English,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng8858ttjw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
BBC World News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng2232staa&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Bloomberg Asia,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng3619bsdh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CBN News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng2831wmaw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CBS,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng3394atpn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CBS News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng1991nzer&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CBS News Los Angeles,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng0915chen&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CNA News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng2516vfkq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CNBC Asia,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng4328qgwe&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CNN international,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng4734msjr&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CNN US,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng8924cufj&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
DW News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng5144jjcu&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Fox News Now,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng0289askf&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Fox News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng8751ntcd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
France 24 English,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng8563zkqh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
NBC News Now,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng4569rpft&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
NBC,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng7905hqcg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
NTV Germany,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng3479rjse&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
phoenix Germany,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng7540mrug&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Russia Today,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng0295tkna&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
SKY News,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng8124hrzw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
tagesschau24,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng7160rzte&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TRT World,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng2418hcsj&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
WELT,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng9855jmjg&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ZDF info,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng1130jkak&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
연합뉴스TV_로고(韓聯社新聞),https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng3624gkdw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
one,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng2494cwuk&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
KBS World,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng9009uarh&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
NHK World Japan,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng7705tsud&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
NHK World Premium,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng5480vjrr&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
USA Network,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=eng5068bafr&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
東森新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn2384bqps&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
東森財經新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn1408zcpm&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
中天新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn5078surk&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
華視新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn2717futc&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
中視新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn0827qekw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
民視新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn9319vdtd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
寰宇新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn3398usrf&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
寰宇台灣,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn4375ukea&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
寰宇財經新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn5915kbsm&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
台視新聞台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn0733nmts&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
台視財經台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn2089hdwc&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
非凡新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn0138vqhu&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
非凡商業台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn3678pqaq&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TVBS新聞,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn1166vahe&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TVBS,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=twn3505jkdk&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Smart知識頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov6250vmad&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
三立綜合台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov5781tvbw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
愛爾達娛樂台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov1553ukdj&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TVBS綜藝台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov4356rbah&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TVBS台劇台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov8623peva&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TVBS精彩台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov2637urae&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
TVBS歡樂台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov7620mjtp&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CinemaWorld電影,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov7218wgew&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
龍華電影,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov6416bpbw&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
靖天電影台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov5428gfqp&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
影迷數位電影台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov0953rpmr&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
amc電影台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov8854fhzf&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CatchPlay電影台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov0504meab&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
